Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal_caption,Descripcio_dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud,Latitud
2022S002466    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Corts Catalanes / Villarroel                      ,0055 0055,Dimecres,2022,4,Abril,27,3,Nit,No és causa del  vianant,0,0,0,0,1,429834.07 ,4581818.31,2.15970200410718,41.3829868135913
2022S005179    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100800,Diputació                                         ,0165 0165,Dilluns,2022,8,Agost,29,16,Tarda,No és causa del  vianant,0,1,0,1,2,429776.5  ,4581985.05,2.15899420518918,41.3844835589974
2022S000821    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,València / Villarroel                             ,0121 0121,Divendres,2022,2,Febrer,11,12,Matí,No és causa del  vianant,0,1,0,1,1,429451.21 ,4582209.99,2.15507788699630,41.3864810322284
2022S003617    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,Comte d'Urgell / València                         ,0130 0130,Dilluns,2022,6,Juny,13,18,Tarda,No és causa del  vianant,0,2,0,2,2,429355.76 ,4582115.68,2.15394738479599,41.3856232302560
2022S002818    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,Comte d'Urgell / València                         ,0130 0130,Dimarts,2022,5,Maig,10,8,Matí,No és causa del  vianant,0,1,0,1,2,429355.76 ,4582115.68,2.15394738479599,41.3856232302560
2022S000263    ,2,Eixample,7,la Dreta de l'Eixample,148307,Mallorca / Gràcia                                 ,0075 0075,Dilluns,2022,1,Gener,17,14,Tarda,No és causa del  vianant,0,1,0,1,2,430097.2  ,4583030.1 ,2.16270871581513,41.3939239382537
2022S004618    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,110304,Enric Granados                                    ,0033 0033,Dilluns,2022,7,Juliol,25,12,Matí,No és causa del  vianant,0,0,0,0,1,429858.33 ,4582543.83,2.15990804719837,41.3895234516229
2022S000588    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó                                             ,0208 0210,Dimarts,2022,2,Febrer,1,17,Tarda,No és causa del  vianant,0,1,0,1,2,429794.29 ,4582338.88,2.15916591508307,41.3876719433124
2022S004984    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau / Diputació                                ,0013 0013,Dijous,2022,8,Agost,18,23,Nit,No és causa del  vianant,0,1,0,1,2,430018.62 ,4582204.72,2.16186429528739,41.3864831727446
2022S006486    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes                                   ,0551 0551,Dijous,2022,10,Octubre,27,16,Tarda,No és causa del  vianant,0,1,0,1,2,429869.11 ,4581888.87,2.16011285987916,41.3836253826327
2022S004487    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes                                   ,0569 0569,Divendres,2022,7,Juliol,22,11,Matí,No és causa del  vianant,0,1,0,1,2,430062.55 ,4582005.38,2.16241269697104,41.3846916052752
2022S000442    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,700154,Roma                                              ,0001 0001X,Dimecres,2022,1,Gener,26,9,Matí,No és causa del  vianant,0,2,0,2,2,429547.01 ,4582200,2.15622474489368,41.3863994590326
2022S007229    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia                                            ,0087 0087,Dijous,2022,11,Novembre,24,15,Tarda,No és causa del  vianant,0,1,0,1,2,430017.05 ,4583072.98,2.16174511231329,41.3943031671992
2022S006673    ,2,Eixample,7,la Dreta de l'Eixample,191204,Mallorca / Balmes                                 ,0231 0231,Divendres,2022,11,Novembre,4,10,Matí,No és causa del  vianant,0,1,0,1,2,429836.05 ,4582774.51,2.15961483731632,41.3915991640892
2022S001321    ,2,Eixample,7,la Dreta de l'Eixample,191204,Mallorca / Balmes                                 ,0231 0231,Dissabte,2022,3,Març,5,6,Matí,No és causa del  vianant,0,1,0,1,2,429836.05 ,4582774.51,2.15961483731632,41.3915991640892
2022S006981    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner / València                               ,0090 0090,Dimarts,2022,11,Novembre,15,9,Matí,No és causa del  vianant,0,1,0,1,1,429641.8  ,4582396.81,2.15733548233612,41.3881803641806
2022S001962    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,268003,Enric Granados / Provença                         ,0234 0234,Dilluns,2022,4,Abril,4,15,Tarda,No és causa del  vianant,0,2,0,2,2,429647.39 ,4582775.18,2.15735835117780,41.3915887036537
2022S002858    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,268003,Provença / Enric Granados                         ,0236 0236,Dijous,2022,5,Maig,12,19,Tarda,No és causa del  vianant,0,2,0,2,1,429647.39 ,4582775.18,2.15735835117780,41.3915887036537
2022S006413    ,2,Eixample,6,la Sagrada Família,191204,Mallorca / Lepant                                 ,0419B0419B,Dilluns,2022,10,Octubre,24,13,Matí,No és causa del  vianant,0,1,0,1,2,431277.27 ,4584186.43,2.17669175329274,41.4044404412733
2022S001356    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent                                   ,0299 0299,Diumenge,2022,3,Març,6,22,Nit,No és causa del  vianant,0,1,0,1,1,430053.26 ,4582443.79,2.16225093582267,41.3886394140539
2022S006428    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau / Aragó                                    ,0049 0049,Dimarts,2022,10,Octubre,25,1,Nit,No és causa del  vianant,0,0,1,1,1,429830.93 ,4582396.05,2.15959748203641,41.3881900543947
2022S005827    ,2,Eixample,7,la Dreta de l'Eixample,191204,Mallorca                                          ,0252 0254,Dimecres,2022,9,Setembre,28,18,Tarda,No és causa del  vianant,0,1,0,1,2,430053.43 ,4582974.74,2.16219159899363,41.3934215201957
2022S006312    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,268003,Villarroel / Provença                             ,0162 0162,Dimecres,2022,10,Octubre,19,20,Tarda,No és causa del  vianant,0,1,0,1,2,429263.55 ,4582400.41,2.15281136368644,41.3881795850755
2022S001550    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,268003,Provença                                          ,0196 0196,Dijous,2022,3,Març,17,9,Matí,No és causa del  vianant,0,1,0,1,2,429426.09 ,4582546.84,2.15473819325013,41.3895127193877
2022S007914    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó                                             ,0224X0224X,Diumenge,2022,12,Desembre,25,19,Tarda,No és causa del  vianant,0,1,0,1,1,429935.09 ,4582481.94,2.16083324731563,41.3889727248492
2022S002245    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100800,Diputació / Aribau                                ,0209 0209,Dilluns,2022,4,Abril,18,16,Tarda,No és causa del  vianant,0,1,0,1,2,430018.62 ,4582204.72,2.16186429528739,41.3864831727446
2022S005762    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes                                   ,0535 0537,Diumenge,2022,9,Setembre,25,8,Matí,No és causa del  vianant,0,0,0,0,1,429841.57 ,4581783.12,2.15979577175303,41.3826705232707
2022S001720    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner                                          ,0111 0111,Divendres,2022,3,Març,25,19,Tarda,No és causa del  vianant,0,1,0,1,2,429522.21 ,4582536.96,2.15588891918267,41.3894321689253
2022S007785    ,2,Eixample,7,la Dreta de l'Eixample,268003,Provença                                          ,0270 0272,Dimarts,2022,12,Desembre,20,13,Matí,Desobeir el senyal del semàfor,0,1,0,1,1,429884.93 ,4583027.72,2.16017011109233,41.3938840075409
2022S004868    ,2,Eixample,6,la Sagrada Família,178308,Lepant                                            ,0224 0224,Dijous,2022,8,Agost,11,12,Matí,No és causa del  vianant,0,2,0,2,2,431518.24 ,4583924.12,2.17960408444586,41.4020984779401
2022S007909    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau / Consell de Cent                          ,0038 0038,Dilluns,2022,12,Desembre,26,13,Matí,No és causa del  vianant,0,4,0,4,2,429924.38 ,4582300.16,2.16072620556755,41.3873345584126
2022S001269    ,2,Eixample,7,la Dreta de l'Eixample,130403,Fontanella                                        ,0017 0017,Dimecres,2022,3,Març,2,21,Tarda,No és causa del  vianant,0,2,0,2,3,430897.61 ,4582384.96,2.17235580553603,41.3881825955017
2022S005864    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes                                   ,0602 0602,Dijous,2022,9,Setembre,29,13,Matí,No és causa del  vianant,0,1,0,1,2,430299.85 ,4582237.63,2.16522380978353,41.3868040208313
2022S005701    ,2,Eixample,7,la Dreta de l'Eixample,350308,Catalunya / València                              ,0256 0256,Dimarts,2022,9,Setembre,6,18,Tarda,No és causa del  vianant,0,1,0,1,2,430061.22 ,4582806.77,2.16230418581817,41.3919093483481
2022S003152    ,2,Eixample,7,la Dreta de l'Eixample,350308,València                                          ,0262 0262,Dimecres,2022,5,Maig,25,9,Matí,No és causa del  vianant,0,1,0,1,2,430104.13 ,4582836.76,2.16281393628457,41.3921831919232
2022S006374    ,2,Eixample,7,la Dreta de l'Eixample,268003,Provença / Pau Claris                             ,0275 0275,Dissabte,2022,10,Octubre,22,15,Tarda,No és causa del  vianant,0,1,0,1,2,430121.86 ,4583246.63,2.16297865673622,41.3958762965094
2022S007967    ,2,Eixample,6,la Sagrada Família,178308,Lepant                                            ,0217 0219,Dijous,2022,12,Desembre,29,18,Tarda,No és causa del  vianant,0,1,0,1,1,431510.26 ,4583932.34,2.17950769543634,41.4021718325764
2023S000550    ,2,Eixample,7,la Dreta de l'Eixample,335100,Tetuan                                            ,0010 0010,Dilluns,2022,12,Desembre,19,8,Matí,Desobeir el senyal del semàfor,0,1,0,1,1,431126.8  ,4583044.11,2.17502180742528,41.3941390352625
2022S004150    ,2,Eixample,6,la Sagrada Família,191204,Mallorca / Cartagena                              ,0494 0494,Dijous,2022,7,Juliol,7,16,Tarda,No és causa del  vianant,0,1,0,1,2,431554.86 ,4584456.44,2.17998188953413,41.4068960399434
2022S006242    ,2,Eixample,6,la Sagrada Família,18505,Aragó / Padilla                                   ,0477 0477,Dilluns,2022,10,Octubre,17,11,Matí,No és causa del  vianant,0,1,0,1,2,431553.57 ,4584083.99,2.18000861465739,41.4035413890365
2022S001177    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes / Pau Claris                      ,0648 0648,Dissabte,2022,2,Febrer,26,16,Tarda,No és causa del  vianant,0,1,0,1,2,430694.58 ,4582659.98,2.16989615421344,41.3906421323283
2022S000596    ,2,Eixample,7,la Dreta de l'Eixample,144601,Pau Claris / Diagonal                             ,0438 0438,Dimarts,2022,2,Febrer,1,17,Tarda,No és causa del  vianant,0,2,0,2,2,429996.53 ,4583374.37,2.16146480626787,41.3970158972100
2022S006296    ,2,Eixample,7,la Dreta de l'Eixample,144601,Pau Claris / Diagonal                             ,0438 0438,Dimecres,2022,10,Octubre,19,14,Tarda,No és causa del  vianant,0,1,0,1,2,429996.53 ,4583374.37,2.16146480626787,41.3970158972100
2022S005243    ,2,Eixample,7,la Dreta de l'Eixample,359404,Cinc d'Oros                                       ,9999 9999,Divendres,2022,9,Setembre,2,10,Matí,No és causa del  vianant,0,1,0,1,2,429834.22 ,4583321.69,2.15952949652171,41.3965272679396
2022S000193    ,2,Eixample,7,la Dreta de l'Eixample,359404,Cinc d'Oros                                       ,9999 9999,Divendres,2022,1,Gener,14,9,Matí,No és causa del  vianant,0,1,0,1,2,429834.22 ,4583321.69,2.15952949652171,41.3965272679396
2022S007381    ,2,Eixample,7,la Dreta de l'Eixample,100800,Diputació                                         ,0237 0237,Diumenge,2022,12,Desembre,18,17,Tarda,No és causa del  vianant,0,0,0,0,2,430253.43 ,4582452.04,2.16464395012075,41.3887311161648
2022S002706    ,2,Eixample,6,la Sagrada Família,73900,Castillejos                                       ,0180 0184,Divendres,2022,5,Maig,6,17,Tarda,No és causa del  vianant,0,1,0,1,2,431859.39 ,4583939.12,2.18368329312468,41.4022625906624
2022S007872    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal                                          ,0397 0397,Divendres,2022,12,Desembre,23,15,Tarda,Desobeir el senyal del semàfor,0,2,0,2,1,429606.66 ,4583222.33,2.15681919262108,41.3956124618065
2022S006152    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal / Augusta                                ,0407 0407,Dijous,2022,10,Octubre,13,10,Matí,No és causa del  vianant,0,1,0,1,2,429514.18 ,4583218.13,2.15571353667402,41.3955665262035
2022S007897    ,2,Eixample,7,la Dreta de l'Eixample,148307,València / Gràcia                                 ,0072S0072S,Diumenge,2022,12,Desembre,25,20,Tarda,No és causa del  vianant,0,1,0,1,2,430187.73 ,4582930.63,2.16380298796753,41.3930359155728
2022S003756    ,2,Eixample,6,la Sagrada Família,350308,València                                          ,0503 0503,Dissabte,2022,6,Juny,18,16,Tarda,No és causa del  vianant,0,2,0,2,2,431522.49 ,4584254.32,2.17961753460774,41.4050728492414
2022S005835    ,2,Eixample,6,la Sagrada Família,109101,Castillejos / Enamorats                           ,0060 0060,Dimecres,2022,9,Setembre,28,19,Tarda,No és causa del  vianant,0,1,0,1,2,431671,4584150.78,2.18140581787888,41.4041529442930
2022S001562    ,2,Eixample,6,la Sagrada Família,109101,Castillejos / Enamorats                           ,0060 0060,Dijous,2022,3,Març,17,13,Matí,No és causa del  vianant,0,1,0,1,2,431671,4584150.78,2.18140581787888,41.4041529442930
2022S004628    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan / Consell de Cent                       ,0051 0051,Dijous,2022,7,Juliol,28,18,Tarda,No és causa del  vianant,0,0,0,0,2,430974.79 ,4583328.33,2.17317123540387,41.3966858718649
2022S006253    ,2,Eixample,7,la Dreta de l'Eixample,335100,Tetuan                                            ,0015 0015,Dilluns,2022,10,Octubre,17,19,Tarda,No és causa del  vianant,0,1,0,1,2,431235.15 ,4583025.3 ,2.17631988746919,41.3939788994786
2022S001688    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia / Rosselló                                 ,0102 0102,Dijous,2022,3,Març,24,15,Tarda,No és causa del  vianant,0,2,0,2,2,429914.38 ,4583230.13,2.16049890452871,41.3957096148790
2022S004627    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia                                            ,0108 0108,Dijous,2022,7,Juliol,28,17,Tarda,No és causa del  vianant,0,1,0,1,2,429906.02 ,4583287.07,2.16039231411061,41.3962217246947
2022S005293    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó                                             ,0270 0270,Dilluns,2022,9,Setembre,5,8,Matí,No és causa del  vianant,0,1,0,1,2,430215.73 ,4582751.32,2.16415855979387,41.3914233613505
2022S007615    ,2,Eixample,6,la Sagrada Família,89004,Consell de Cent / Castillejos                     ,0546 0546,Dimarts,2022,12,Desembre,13,20,Tarda,No és causa del  vianant,0,0,0,0,1,431741.04 ,4584077.1 ,2.18225199185154,41.4034952862755
2022S003674    ,2,Eixample,7,la Dreta de l'Eixample,74506,Catalunya                                         ,0118 0118,Dimecres,2022,6,Juny,15,13,Matí,No és causa del  vianant,0,1,0,1,2,429749.62 ,4583137.5 ,2.15853897540228,41.3948609396087
2022S001363    ,2,Eixample,6,la Sagrada Família,18505,Aragó                                             ,0432X0432X,Dilluns,2022,3,Març,7,5,Nit,No és causa del  vianant,0,2,0,2,2,431305.19 ,4583856.34,2.17706324288778,41.4014698130179
2022S003396    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes                                   ,0669B0669B,Divendres,2022,6,Juny,3,15,Tarda,No és causa del  vianant,0,1,0,1,2,431314.18 ,4583230.39,2.17724185676572,41.3958328428663
2022S005916    ,2,Eixample,7,la Dreta de l'Eixample,71600,Casp / Girona                                     ,0049 0049,Dilluns,2022,10,Octubre,3,4,Nit,No és causa del  vianant,0,1,0,1,3,431085.84 ,4582832.69,2.17455597644705,41.3922313278562
2022S002680    ,2,Eixample,7,la Dreta de l'Eixample,28305,Ausiàs Marc                                       ,0036 0040,Dijous,2022,5,Maig,5,22,Nit,No és causa del  vianant,0,1,0,1,1,431248.76 ,4582792.06,2.17650917362737,41.3918793415616
2022S003661    ,2,Eixample,6,la Sagrada Família,18505,Aragó                                             ,0495 0495,Dimecres,2022,6,Juny,15,11,Matí,No és causa del  vianant,0,1,0,1,2,431658.45 ,4584202.64,2.18124982702166,41.4046189636174
2022S001349    ,2,Eixample,6,la Sagrada Família,68900,Cartagena                                         ,0209 0209,Dissabte,2022,3,Març,5,17,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,431665.93 ,4584327.13,2.18132523974385,41.4057408430188
2022S002484    ,2,Eixample,6,la Sagrada Família,68900,Mallorca / Cartagena                              ,0230B0230B,Dijous,2022,4,Abril,28,8,Matí,No és causa del  vianant,0,1,0,1,2,431554.86 ,4584456.44,2.17998188953413,41.4068960399434
2022S006702    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan                                         ,0007 0007,Divendres,2022,11,Novembre,4,18,Tarda,No és causa del  vianant,0,2,0,2,2,431400.29 ,4582856.13,2.17831425365176,41.3924693516294
2022S001833    ,2,Eixample,7,la Dreta de l'Eixample,31300,Aragó / Bailèn                                    ,0091 0091,Dimecres,2022,3,Març,30,19,Tarda,No és causa del  vianant,0,1,0,1,2,430786.4  ,4583330.2 ,2.17091765901485,41.3966865069336
2022S004665    ,2,Eixample,7,la Dreta de l'Eixample,74506,Catalunya / Corts Catalanes                       ,0018 0018,Dissabte,2022,7,Juliol,30,13,Matí,No és causa del  vianant,0,1,0,1,2,430452.15 ,4582422.95,2.16702392125360,41.3884863334812
2022S007893    ,2,Eixample,7,la Dreta de l'Eixample,74506,Catalunya                                         ,0024 0024,Dissabte,2022,12,Desembre,24,17,Tarda,No és causa del  vianant,0,1,0,1,2,430394.27 ,4582501.15,2.16632270357152,41.3891856450963
2022S007762    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes / Gràcia                          ,9999 9999,Dilluns,2022,12,Desembre,19,14,Tarda,No és causa del  vianant,0,0,0,0,2,430557.69 ,4582525.42,2.16827438454617,41.3894183751233
2022S007273    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes / Gràcia                          ,9999 9999,Diumenge,2022,11,Novembre,27,2,Nit,No és causa del  vianant,0,0,0,0,1,430557.69 ,4582525.42,2.16827438454617,41.3894183751233
