Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,Any,Mes_ any,Nom_mes,Dia_mes,Descripcio_torn,Hora_dia,Descripcio_causa_vianant,Desc_Tipus_vehicle_implicat,Descripcio_sexe,Edat,Descripcio_tipus_persona,Descripcio_situacio,Descripcio_victimitzacio,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2017S007102    ,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111602,Escipió,0025 0025,Dilluns,Dl,Laboral,2017,8,Agost,21,Matí,11,No és causa del  vianant,Motocicleta,Home,25,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"428706,32","4584543,19",2.145891,41.407428
2017S007103    ,6,Gràcia,28,Vallcarca i els Penitents,701267,Dalt (Besòs),980000,Dilluns,Dl,Laboral,2017,8,Agost,21,Matí,13,No és causa del  vianant,Taxi,Dona,53,Passatger,Desconegut,Ferit lleu: Rebutja assistència sanitària,"428129,83","4585705,33",2.13885,41.417842
2017S007103    ,6,Gràcia,28,Vallcarca i els Penitents,701267,Dalt (Besòs),980000,Dilluns,Dl,Laboral,2017,8,Agost,21,Matí,13,No és causa del  vianant,Taxi,Home,25,Conductor,Presentat,Ferit lleu: Rebutja assistència sanitària,"428129,83","4585705,33",2.13885,41.417842
2017S007104    ,7,Horta-Guinardó,39,Sant Genís dels Agudells,148409,Sant Cugat,0331 0331,Dilluns,Dl,Laboral,2017,8,Agost,21,Matí,13,No és causa del  vianant,Motocicleta,Home,35,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"427504,2","4587232,61",2.131189,41.431539
2017S007105    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,0032 0032,Dilluns,Dl,Laboral,2017,8,Agost,21,Tarda,17,No és causa del  vianant,Bicicleta,Dona,27,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"430459,76","4582681,94",2.167076,41.390811
2017S007106    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,0173 0173,Dilluns,Dl,Laboral,2017,8,Agost,21,Tarda,18,No és causa del  vianant,Taxi,Dona,18,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"428517,09","4582001,62",2.14393,41.384516
2017S007106    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,0173 0173,Dilluns,Dl,Laboral,2017,8,Agost,21,Tarda,18,No és causa del  vianant,Taxi,Dona,26,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"428517,09","4582001,62",2.14393,41.384516
2017S007106    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,0173 0173,Dilluns,Dl,Laboral,2017,8,Agost,21,Tarda,18,No és causa del  vianant,Taxi,Home,64,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"428517,09","4582001,62",2.14393,41.384516
2017S007106    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,0173 0173,Dilluns,Dl,Laboral,2017,8,Agost,21,Tarda,18,No és causa del  vianant,Turisme,Home,40,Passatger,Desconegut,Ferit lleu: Rebutja assistència sanitària,"428517,09","4582001,62",2.14393,41.384516
2017S007106    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,0173 0173,Dilluns,Dl,Laboral,2017,8,Agost,21,Tarda,18,No és causa del  vianant,Turisme,Home,41,Passatger,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,"428517,09","4582001,62",2.14393,41.384516
2017S007107    ,8,Nou Barris,52,la Prosperitat,701267,Dalt (Besòs),2,Dilluns,Dl,Laboral,2017,8,Agost,21,Tarda,21,No és causa del  vianant,Turisme,Dona,26,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"431584,89","4588795,14",2.179839,41.445974
2017S007107    ,8,Nou Barris,52,la Prosperitat,701267,Dalt (Besòs),2,Dilluns,Dl,Laboral,2017,8,Agost,21,Tarda,21,No és causa del  vianant,Turisme,Dona,52,Passatger,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,"431584,89","4588795,14",2.179839,41.445974
2017S007107    ,8,Nou Barris,52,la Prosperitat,701267,Dalt (Besòs),2,Dilluns,Dl,Laboral,2017,8,Agost,21,Tarda,21,No és causa del  vianant,Turisme,Dona,54,Passatger,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,"431584,89","4588795,14",2.179839,41.445974
2017S007107    ,8,Nou Barris,52,la Prosperitat,701267,Dalt (Besòs),2,Dilluns,Dl,Laboral,2017,8,Agost,21,Tarda,21,No és causa del  vianant,Turisme,Home,68,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"431584,89","4588795,14",2.179839,41.445974
2017S007108    ,1,Ciutat Vella,3,la Barceloneta,10900,Almirall Cervera,0027 0027,Dilluns,Dl,Laboral,2017,8,Agost,21,Nit,22,No és causa del  vianant,Taxi,Home,24,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"432423,39","4581317,26",2.190718,41.378693
2017S007109    ,1,Ciutat Vella,2,el Barri Gòtic,269108,Portal de la Pau,9998 9998,Dimarts,Dm,Laboral,2017,8,Agost,22,Nit,0,No és causa del  vianant,Motocicleta,Dona,34,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"431336,79","4580997,41",2.177756,41.375719
2017S007109    ,1,Ciutat Vella,2,el Barri Gòtic,269108,Portal de la Pau,9998 9998,Dimarts,Dm,Laboral,2017,8,Agost,22,Nit,0,No és causa del  vianant,Motocicleta,Home,33,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431336,79","4580997,41",2.177756,41.375719
2017S007110    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,0009 0009,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,16,No és causa del  vianant,Bicicleta,Home,96,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"431885,77","4582551,6",2.184146,41.389762
2017S007111    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,0363 0363,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,7,No és causa del  vianant,Motocicleta,Dona,26,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,430127,"4583391,06",2.163023,41.397177
2017S007112    ,4,Les Corts,20,la Maternitat i Sant Ramon,66508,Carles III,0061B0061B,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,8,No és causa del  vianant,Motocicleta,Dona,41,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"427128,33","4581929,58",2.127328,41.383743
2017S007113    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,0145 0145,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,8,No és causa del  vianant,Motocicleta,Dona,28,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"432108,57","4584863,9",2.186553,41.410605
2017S007114    ,7,Horta-Guinardó,41,la Vall d'Hebron,700825,Granja Vella,0017 0017,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,8,No és causa del  vianant,Turisme,Home,71,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"428612,36","4586713,94",2.14451,41.426964
2017S007115    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),640000,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,9,No és causa del  vianant,Motocicleta,Dona,55,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"434443,92","4584049,57",2.214577,41.403467
2017S007115    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),640000,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,9,No és causa del  vianant,Turisme,Dona,50,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"434443,92","4584049,57",2.214577,41.403467
2017S007115    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),640000,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,9,No és causa del  vianant,Turisme,Home,45,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"434443,92","4584049,57",2.214577,41.403467
2017S007115    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),640000,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,9,No és causa del  vianant,Turisme,Home,7,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"434443,92","4584049,57",2.214577,41.403467
2017S007116    ,4,Les Corts,19,les Corts,231502,Numància,0143 0143,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,12,No és causa del  vianant,Turisme,Dona,20,Passatger,Desconegut,Ferit lleu: Rebutja assistència sanitària,"427701,55","4582371,67",2.134128,41.387776
2017S007116    ,4,Les Corts,19,les Corts,231502,Numància,0143 0143,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,12,No és causa del  vianant,Turisme,Home,24,Conductor,Presentat,Ferit lleu: Rebutja assistència sanitària,"427701,55","4582371,67",2.134128,41.387776
2017S007117    ,8,Nou Barris,53,la Trinitat Nova,209900,Meridiana,0611 0611,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,12,No és causa del  vianant,Furgoneta,Home,60,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"432291,46","4589271,31",2.188249,41.450322
2017S007117    ,8,Nou Barris,53,la Trinitat Nova,209900,Meridiana,0611 0611,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,12,No és causa del  vianant,Turisme,Desconegut,26,Conductor,Presentat,Ferit lleu: Rebutja assistència sanitària,"432291,46","4589271,31",2.188249,41.450322
2017S007118    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,París,0180B0180B,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,13,No és causa del  vianant,Motocicleta,Dona,27,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,429296,"4582980,72",2.153132,41.393403
2017S007119    ,8,Nou Barris,48,la Guineueta,75101,Caçador,0028 0028,Dimecres,Dc,Laboral,2017,8,Agost,16,Matí,10,No és causa del  vianant,Turisme,Dona,25,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"430829,82","4588144,38",2.170876,41.440046
2017S007120    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,0142 0142,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,14,No és causa del  vianant,Motocicleta,Home,28,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"428776,61","4581768,09",2.147055,41.382441
2017S007121    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,0632 0632,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,16,No és causa del  vianant,Motocicleta,Dona,24,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"430531,06","4582463,45",2.167962,41.388854
2017S007122    ,7,Horta-Guinardó,43,Horta,349105,Universal,0032 0032,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,14,No és causa del  vianant,Motocicleta,Dona,18,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"430092,93","4587851,32",2.162089,41.437344
2017S007122    ,7,Horta-Guinardó,43,Horta,349105,Universal,0032 0032,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,14,No és causa del  vianant,Motocicleta,Home,23,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"430092,93","4587851,32",2.162089,41.437344
2017S007123    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,0212 0212,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,16,No és causa del  vianant,Ciclomotor,Dona,49,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"428448,36","4582103,3",2.143093,41.385429
2017S007124    ,4,Les Corts,20,la Maternitat i Sant Ramon,244209,Joan XXIII,0018 0018,Dimarts,Dm,Laboral,2017,8,Agost,22,Matí,13,No és causa del  vianant,Motocicleta,Desconegut,27,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"426741,27","4582066,07",2.122683,41.384942
2017S007125    ,7,Horta-Guinardó,43,Horta,58102,Campoamor,0001 0001,Dijous,Dj,Laboral,2017,8,Agost,17,Tarda,18,No és causa del  vianant,Turisme,Dona,59,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"429767,26","4587332,74",2.158259,41.432641
2017S007126    ,9,Sant Andreu,60,Sant Andreu,209900,Meridiana,0412 0412,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,18,No és causa del  vianant,Motocicleta,Home,21,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431875,61","4587267,56",2.183495,41.432237
2017S007126    ,9,Sant Andreu,60,Sant Andreu,209900,Meridiana,0412 0412,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,18,No és causa del  vianant,Motocicleta,Home,56,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431875,61","4587267,56",2.183495,41.432237
2017S007127    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90502,Còrsega,0230 0230,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,19,No és causa del  vianant,Motocicleta,Home,59,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"429387,47","4582878,13",2.154232,41.392492
2017S007127    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90502,Còrsega,0230 0230,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,19,No és causa del  vianant,Turisme,Home,21,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"429387,47","4582878,13",2.154232,41.392492
2017S007128    ,3,Sants-Montjuïc,11,el Poble-sec,330504,Tapioles,0004 0008,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,20,No és causa del  vianant,Motocicleta,Home,32,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"430254,51","4580864,39",2.164834,41.374428
2017S007128    ,3,Sants-Montjuïc,11,el Poble-sec,330504,Tapioles,0004 0008,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,20,No és causa del  vianant,Motocicleta,Home,41,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"430254,51","4580864,39",2.164834,41.374428
2017S007130    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,0583 0583,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,16,No és causa del  vianant,Motocicleta,Dona,43,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"430081,36","4582095,53",2.162623,41.3855
2017S007130    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,0583 0583,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,16,No és causa del  vianant,Motocicleta,Home,32,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"430081,36","4582095,53",2.162623,41.3855
2017S007131    ,7,Horta-Guinardó,33,el Baix Guinardó,344101,Gràcia,0310 0310,Dimarts,Dm,Laboral,2017,8,Agost,22,Tarda,21,No és causa del  vianant,Ciclomotor,Home,41,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"430565,48","4584552,41",2.168129,41.407672
2017S007132    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,180,A Zona Franca,0107B0107B,Dimecres,Dc,Laboral,2017,8,Agost,23,Nit,5,No és causa del  vianant,Motocicleta,Home,25,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"428583,67","4577531,66",2.145246,41.344262
2017S007133    ,2,Eixample,10,Sant Antoni,349706,Comte d'Urgell,0041 0041,Dimecres,Dc,Laboral,2017,8,Agost,23,Matí,9,No és causa del  vianant,Motocicleta,Home,31,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"429851,08","4581587,29",2.159931,41.380905
2017S007134    ,3,Sants-Montjuïc,11,el Poble-sec,114000,Espanya,9999 9999,Dimecres,Dc,Laboral,2017,8,Agost,23,Matí,9,No és causa del  vianant,Ciclomotor,Dona,37,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"428940,68","4580908,62",2.149117,41.374709
2017S007135    ,2,Eixample,10,Sant Antoni,54509,Calàbria,0001 0001,Dimecres,Dc,Laboral,2017,8,Agost,23,Matí,10,No és causa del  vianant,Turisme,Home,38,Vianant,Desconegut,Ferit lleu: Hospitalització fins a 24h,"429899,54","4580970,35",2.160577,41.375352
2017S007136    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent,0264 0264,Dimecres,Dc,Laboral,2017,8,Agost,23,Matí,11,No és causa del  vianant,Motocicleta,Dona,22,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"429991,62","4582352,22",2.161517,41.387807
2017S007137    ,6,Gràcia,28,Vallcarca i els Penitents,148409,Sant Cugat,0057 0057,Dimecres,Dc,Laboral,2017,8,Agost,23,Matí,10,No és causa del  vianant,Motocicleta,Home,67,Conductor,Presentat,Ferit lleu: Rebutja assistència sanitària,"428106,05","4586008,9",2.138539,41.420569
2017S007138    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan,0067 0067,Dimecres,Dc,Laboral,2017,8,Agost,23,Matí,12,No és causa del  vianant,Ciclomotor,Home,28,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"430875,97","4583385,84",2.171971,41.397188
2017S007139    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,169409,Corts Catalanes,0561 0561,Dimecres,Dc,Laboral,2017,8,Agost,23,Matí,11,No és causa del  vianant,Autobús,Dona,69,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"429946,08","4581963,66",2.161024,41.3843
2017S007140    ,6,Gràcia,28,Vallcarca i els Penitents,158107,Vallcarca,0126 0126,Dimecres,Dc,Laboral,2017,8,Agost,23,Tarda,14,No és causa del  vianant,Motocicleta,Home,70,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"428509,31","4585101,95",2.143468,41.412436
2017S007141    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,0814 0814,Dimecres,Dc,Laboral,2017,8,Agost,23,Tarda,17,No és causa del  vianant,Motocicleta,Home,38,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"431856,51","4583752,01",2.183664,41.400577
2017S007142    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",335654,Vallvidrera al Tibidabo,0002I0002I,Dimecres,Dc,Laboral,2017,8,Agost,23,Tarda,18,No és causa del  vianant,Furgoneta,Dona,56,Passatger,Desconegut,Ferit lleu: Rebutja assistència sanitària,"426645,92","4586030,52",2.121055,41.420635
2017S007142    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",335654,Vallvidrera al Tibidabo,0002I0002I,Dimecres,Dc,Laboral,2017,8,Agost,23,Tarda,18,No és causa del  vianant,Motocicleta,Dona,21,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"426645,92","4586030,52",2.121055,41.420635
2017S007143    ,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,0021 0021,Dimecres,Dc,Laboral,2017,8,Agost,23,Tarda,17,Desobeir el senyal del semàfor,Bicicleta,Dona,31,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"430417,38","4582633,97",2.166579,41.390375
2017S007144    ,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa,0120X0120X,Dimecres,Dc,Laboral,2017,8,Agost,23,Tarda,20,No és causa del  vianant,Ciclomotor,Home,40,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"433463,81","4585920,96",2.202648,41.420238
2017S007145    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",700059,Vallvidrera a les Planes,330000,Dimecres,Dc,Laboral,2017,8,Agost,23,Tarda,21,No és causa del  vianant,Motocicleta,Dona,22,Passatger,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,"425220,65","4585658,56",2.10405,41.417153
2017S007145    ,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",700059,Vallvidrera a les Planes,330000,Dimecres,Dc,Laboral,2017,8,Agost,23,Tarda,21,No és causa del  vianant,Motocicleta,Home,24,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"425220,65","4585658,56",2.10405,41.417153
2017S007146    ,4,Les Corts,21,Pedralbes,144601,Diagonal,0712 0716,Dimecres,Dc,Laboral,2017,8,Agost,23,Nit,23,No és causa del  vianant,Turisme,Dona,20,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"425404,36","4581892,29",2.106716,41.383252
2017S007146    ,4,Les Corts,21,Pedralbes,144601,Diagonal,0712 0716,Dimecres,Dc,Laboral,2017,8,Agost,23,Nit,23,No és causa del  vianant,Turisme,Dona,21,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"425404,36","4581892,29",2.106716,41.383252
2017S007147    ,3,Sants-Montjuïc,18,Sants,312400,Sants,0182 0184,Dijous,Dj,Laboral,2017,8,Agost,24,Nit,0,No és causa del  vianant,Ciclomotor,Home,36,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"427539,22","4581017,9",2.132352,41.375566
2017S007148    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó,0057 0057,Dijous,Dj,Laboral,2017,8,Agost,24,Matí,8,No és causa del  vianant,Motocicleta,Home,44,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"428943,01","4581541,52",2.149079,41.380411
2017S007149    ,2,Eixample,9,la Nova Esquerra de l'Eixample,331507,Tarragona,0068U0068U,Dijous,Dj,Laboral,2017,8,Agost,24,Matí,8,No és causa del  vianant,Motocicleta,Home,52,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"428933,46","4581033,1",2.149019,41.375835
2017S007150    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,268003,Provença,0195 0195,Dijous,Dj,Laboral,2017,8,Agost,24,Matí,10,No és causa del  vianant,Turisme,Dona,73,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"429656,97","4582802,59",2.157458,41.391831
2017S007151    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,0317 0317,Dijous,Dj,Laboral,2017,8,Agost,24,Matí,11,No és causa del  vianant,Autobús,Dona,57,Passatger,Desconegut,Ferit lleu: Hospitalització fins a 24h,"431679,84","4584701,74",2.181439,41.409109
2017S007152    ,7,Horta-Guinardó,42,la Clota,160200,Ca l'Iglésies,0002 0002,Dijous,Dj,Laboral,2017,8,Agost,24,Matí,12,No és causa del  vianant,Turisme,Home,26,Conductor,Presentat,Ferit lleu: Amb assistència sanitària en lloc d'accident,"429437,11","4587141,6",2.154332,41.430892
2017S007153    ,2,Eixample,6,la Sagrada Família,18505,Aragó,0421 0421,Dijous,Dj,Laboral,2017,8,Agost,24,Matí,12,No és causa del  vianant,Turisme,Desconegut,44,Conductor,Presentat,Ferit lleu: Hospitalització fins a 24h,"431290,22","4583841,89",2.176883,41.40133
